,CUSTOMER_ID,CHURN_PROBABILITY,CHURN_LABEL,CLIENT_TO_CONTACT,DISCOUNT
215,C100858,0.19532725388203703,STAY,NO,0.0
3045,C112133,0.19410167588643434,STAY,NO,0.0
2567,C110322,0.1940828218242509,STAY,NO,0.0
2918,C111638,0.19388559838943095,STAY,YES,13.200000000000001
3215,C112802,0.19349623998866625,STAY,NO,0.0
1229,C104878,0.19348849688050873,STAY,NO,0.0
1397,C105559,0.19296088761232194,STAY,NO,0.0
547,C102153,0.19267652338712693,STAY,NO,0.0
507,C101999,0.19257210856089044,STAY,YES,10.2
1534,C106139,0.19243190398907664,STAY,NO,0.0
3159,C112593,0.19224822138940756,STAY,NO,0.0
3567,C114217,0.19215332013488512,STAY,NO,0.0
1574,C106316,0.19202103367735499,STAY,NO,0.0
1617,C106489,0.19191682482989297,STAY,NO,0.0
3288,C113093,0.19186539939492184,STAY,NO,0.0
2089,C108301,0.19127455379774566,STAY,NO,0.0
3601,C114385,0.1903746130980982,STAY,NO,0.0
1411,C105633,0.19036800289204023,STAY,NO,0.0
1828,C107285,0.19035625966812972,STAY,NO,0.0
3988,C115959,0.1902006251861907,STAY,NO,0.0
1023,C104028,0.1900414847729701,STAY,NO,0.0
690,C102675,0.18999145288747543,STAY,NO,0.0
2103,C108373,0.18980956668644378,STAY,NO,0.0
1648,C106619,0.18965581677298865,STAY,NO,0.0
852,C103380,0.18867130907864005,STAY,NO,0.0
667,C102600,0.18839343403712575,STAY,YES,7.83
2997,C111929,0.18837207251850877,STAY,NO,0.0
1100,C104370,0.18831047862490832,STAY,NO,0.0
880,C103487,0.18785359894565268,STAY,NO,0.0
3514,C114005,0.18770558486688038,STAY,NO,0.0
3239,C112911,0.18751482471227907,STAY,NO,0.0
177,C100679,0.1872664345843959,STAY,NO,0.0
3500,C113956,0.18593813637373294,STAY,NO,0.0
1635,C106574,0.1857422653414697,STAY,NO,0.0
2270,C109118,0.18568186079652962,STAY,NO,0.0
2589,C110411,0.1854904158300917,STAY,NO,0.0
586,C102286,0.1853798696781398,STAY,NO,0.0
2240,C109000,0.18525563918240626,STAY,NO,0.0
2393,C109596,0.1852028333330961,STAY,NO,0.0
2888,C111552,0.18503737869478815,STAY,NO,0.0
1582,C106339,0.18494433561285303,STAY,NO,0.0
522,C102051,0.18463911998163635,STAY,NO,0.0
2695,C110796,0.18457104814401204,STAY,NO,0.0
3633,C114534,0.18449068919968514,STAY,NO,0.0
2597,C110446,0.18410848048921927,STAY,NO,0.0
2354,C109472,0.1836923467730683,STAY,NO,0.0
2320,C109344,0.18361334226426224,STAY,NO,0.0
3863,C115432,0.18346280549291527,STAY,NO,0.0
2128,C108484,0.18330767109790222,STAY,NO,0.0
3700,C114810,0.1824920730677872,STAY,NO,0.0
1026,C104035,0.18215527030999154,STAY,NO,0.0
2141,C108568,0.18198391596041974,STAY,NO,0.0
910,C103615,0.18190039321960985,STAY,NO,0.0
1994,C107969,0.18136905416192844,STAY,NO,0.0
905,C103592,0.181239207163053,STAY,NO,0.0
1524,C106105,0.18106898308666441,STAY,NO,0.0
3118,C112409,0.18105741980675766,STAY,NO,0.0
615,C102394,0.18099309622724027,STAY,NO,0.0
3360,C113394,0.18084621781502247,STAY,NO,0.0
3908,C115612,0.1805601659580129,STAY,NO,0.0
3716,C114891,0.18048225119192002,STAY,NO,0.0
151,C100591,0.18022298617038168,STAY,NO,0.0
3022,C112028,0.18021072218334808,STAY,NO,0.0
3612,C114417,0.18013779846335307,STAY,NO,0.0
1185,C104696,0.17990933706956744,STAY,NO,0.0
2055,C108209,0.17971485133353052,STAY,NO,0.0
1378,C105484,0.1796287502073192,STAY,NO,0.0
411,C101623,0.17957909441877848,STAY,NO,0.0
1329,C105288,0.17942393009246552,STAY,NO,0.0
2560,C110290,0.1793282274599194,STAY,NO,0.0
1358,C105390,0.17932524037796205,STAY,NO,0.0
2823,C111278,0.1792096957287642,STAY,NO,0.0
382,C101528,0.17889880197380542,STAY,NO,0.0
921,C103651,0.17875038776363192,STAY,NO,0.0
2377,C109547,0.17860655667692515,STAY,NO,0.0
285,C101128,0.17845113892576409,STAY,NO,0.0
3185,C112680,0.1783140331189087,STAY,NO,0.0
3015,C111999,0.17773845167949026,STAY,NO,0.0
264,C101048,0.17772323450774927,STAY,NO,0.0
430,C101703,0.17760606831509496,STAY,NO,0.0
3552,C114150,0.1774761601691637,STAY,NO,0.0
1219,C104829,0.17742983511853158,STAY,NO,0.0
853,C103381,0.17636808798936096,STAY,NO,0.0
3085,C112297,0.17635465312976092,STAY,NO,0.0
1222,C104861,0.17584957172748225,STAY,NO,0.0
3826,C115332,0.17575844308795985,STAY,NO,0.0
3475,C113851,0.175744482333584,STAY,NO,0.0
635,C102455,0.17568131653865607,STAY,NO,0.0
3841,C115360,0.17564272202681433,STAY,NO,0.0
2012,C108039,0.17559506520013268,STAY,NO,0.0
2156,C108612,0.175564299884714,STAY,NO,0.0
1095,C104328,0.1752437014311263,STAY,NO,0.0
1466,C105835,0.17508656634274328,STAY,NO,0.0
2480,C109936,0.17458078117553305,STAY,NO,0.0
1112,C104434,0.17406051478153037,STAY,NO,0.0
1619,C106499,0.17364876931070045,STAY,NO,0.0
1207,C104776,0.17350301777930763,STAY,NO,0.0
3363,C113407,0.17316271026487928,STAY,NO,0.0
2901,C111587,0.17302083663186255,STAY,NO,0.0
3270,C113024,0.1729571047005915,STAY,NO,0.0
3198,C112742,0.17284525429602288,STAY,NO,0.0
995,C103938,0.1727053090619653,STAY,NO,0.0
1290,C105150,0.17217641287476163,STAY,NO,0.0
1600,C106415,0.17209232202279626,STAY,NO,0.0
3106,C112388,0.17194659844994262,STAY,NO,0.0
1135,C104506,0.1716064097580437,STAY,NO,0.0
2627,C110566,0.1715859750311279,STAY,NO,0.0
794,C103108,0.17115056023587188,STAY,NO,0.0
3280,C113058,0.17106925630107866,STAY,NO,0.0
3867,C115457,0.17010733224049415,STAY,NO,0.0
2339,C109415,0.17002891124261255,STAY,NO,0.0
1077,C104245,0.16964552834778404,STAY,NO,0.0
1452,C105773,0.16959921117579804,STAY,NO,0.0
2828,C111311,0.16932655312565936,STAY,NO,0.0
2124,C108472,0.1693230665508394,STAY,NO,0.0
3075,C112247,0.16927379714146532,STAY,NO,0.0
1953,C107794,0.16915524524157677,STAY,NO,0.0
2829,C111315,0.1690716051827303,STAY,NO,0.0
3650,C114607,0.16901510381411347,STAY,NO,0.0
3853,C115386,0.16880576212525375,STAY,NO,0.0
3687,C114750,0.16878100638295793,STAY,NO,0.0
1091,C104307,0.16873652665692157,STAY,NO,0.0
3332,C113273,0.16857755154510964,STAY,NO,0.0
3167,C112629,0.16814248563080475,STAY,NO,0.0
2770,C111052,0.1680992166785663,STAY,NO,0.0
2416,C109682,0.16801899575699328,STAY,NO,0.0
3315,C113195,0.1679860876692611,STAY,NO,0.0
111,C100432,0.16776745874104546,STAY,NO,0.0
1090,C104301,0.16768042199339464,STAY,NO,0.0
17,C100052,0.16759475935775472,STAY,NO,0.0
3816,C115280,0.16749688841762878,STAY,NO,0.0
1489,C105948,0.16703480845560031,STAY,NO,0.0
3671,C114684,0.16681702509483654,STAY,NO,0.0
2218,C108920,0.16602463041472115,STAY,NO,0.0
2590,C110420,0.16596027311029019,STAY,NO,0.0
258,C101019,0.16595851478663906,STAY,NO,0.0
3764,C115092,0.16582245620642116,STAY,NO,0.0
2131,C108503,0.1657774399083873,STAY,NO,0.0
447,C101754,0.1652778499105084,STAY,NO,0.0
1183,C104682,0.16478546152338988,STAY,NO,0.0
2996,C111927,0.16442153837838225,STAY,NO,0.0
1887,C107531,0.16435878610228696,STAY,NO,0.0
3861,C115422,0.16338284504948455,STAY,NO,0.0
3450,C113771,0.1632516151544739,STAY,NO,0.0
2766,C111040,0.16301833821478443,STAY,NO,0.0
3622,C114468,0.16271331981719075,STAY,NO,0.0
1248,C104969,0.16264127681182008,STAY,NO,0.0
3864,C115448,0.16262652189579105,STAY,NO,0.0
1223,C104865,0.16247740641744388,STAY,NO,0.0
3435,C113700,0.1623001619711625,STAY,NO,0.0
634,C102454,0.16202693099800977,STAY,NO,0.0
3938,C115759,0.1613756272643809,STAY,NO,0.0
3181,C112668,0.16110761530815293,STAY,NO,0.0
164,C100632,0.16074384209485304,STAY,NO,0.0
3643,C114579,0.16049492114476527,STAY,NO,0.0
1607,C106437,0.16048662513233347,STAY,NO,0.0
117,C100449,0.16024479847761092,STAY,NO,0.0
174,C100667,0.15983770994051685,STAY,NO,0.0
462,C101810,0.15968937104960299,STAY,NO,0.0
2028,C108096,0.15926732180393946,STAY,NO,0.0
1436,C105731,0.15917543961223418,STAY,NO,0.0
1971,C107876,0.15896889384401086,STAY,NO,0.0
1963,C107832,0.15874180226228782,STAY,NO,0.0
3642,C114577,0.15834724544988163,STAY,YES,1.37
2764,C111022,0.1582600995451525,STAY,NO,0.0
1937,C107716,0.15783399326148123,STAY,NO,0.0
2278,C109143,0.15773255239386047,STAY,NO,0.0
2367,C109529,0.15766938134387665,STAY,NO,0.0
1258,C105014,0.15709217263415157,STAY,NO,0.0
314,C101255,0.15708109488247085,STAY,NO,0.0
3145,C112533,0.15639797662273436,STAY,NO,0.0
1368,C105442,0.15540563292651455,STAY,NO,0.0
2765,C111028,0.15497411083562845,STAY,NO,0.0
222,C100874,0.15453204745404037,STAY,NO,0.0
2010,C108032,0.15448294569705207,STAY,NO,0.0
3613,C114442,0.1541870587376965,STAY,NO,0.0
3232,C112869,0.1540895717065685,STAY,NO,0.0
3184,C112678,0.1539189049776104,STAY,NO,0.0
3155,C112573,0.15391270883099176,STAY,YES,30.599999999999998
2254,C109054,0.15387194117981817,STAY,NO,0.0
2970,C111856,0.15371592482812776,STAY,NO,0.0
2505,C110047,0.1529599103748321,STAY,NO,0.0
370,C101459,0.152836076381634,STAY,NO,0.0
2564,C110304,0.1522381119296334,STAY,NO,0.0
2490,C109984,0.1522363092713252,STAY,NO,0.0
3743,C115014,0.15125637403087763,STAY,NO,0.0
3467,C113819,0.15116983914736276,STAY,NO,0.0
2574,C110349,0.15111866712468802,STAY,NO,0.0
1143,C104522,0.15091265224120384,STAY,NO,0.0
3955,C115862,0.15084669203416437,STAY,NO,0.0
3426,C113673,0.15059101874442665,STAY,NO,0.0
402,C101590,0.15030429378368682,STAY,YES,7.89
3593,C114349,0.14991148443583394,STAY,YES,11.879999999999999
1653,C106625,0.14978926269755763,STAY,NO,0.0
582,C102276,0.1493812383305662,STAY,NO,0.0
943,C103746,0.14934769796107888,STAY,NO,0.0
1646,C106613,0.14899908290562205,STAY,NO,0.0
1098,C104363,0.1489342988048651,STAY,NO,0.0
1640,C106587,0.14844586433833312,STAY,NO,0.0
1829,C107286,0.1483853236107559,STAY,NO,0.0
3790,C115200,0.14808853709022446,STAY,NO,0.0
1438,C105735,0.1478281137891077,STAY,NO,0.0
3986,C115955,0.14753084206813297,STAY,NO,0.0
1777,C107089,0.14748601049548687,STAY,NO,0.0
3904,C115600,0.14741253189115808,STAY,NO,0.0
1554,C106210,0.14699820987967852,STAY,NO,0.0
2744,C110955,0.14677635597775615,STAY,NO,0.0
2949,C111792,0.14659622843168288,STAY,NO,0.0
3911,C115621,0.14640736797841575,STAY,NO,0.0
2364,C109515,0.145927686011875,STAY,NO,0.0
1034,C104071,0.14582673979616814,STAY,NO,0.0
2933,C111714,0.14448149523184728,STAY,NO,0.0
1417,C105656,0.14442643435586414,STAY,NO,0.0
3508,C113976,0.14423190050646165,STAY,NO,0.0
199,C100794,0.1435400819972023,STAY,NO,0.0
482,C101896,0.14306701646499148,STAY,NO,0.0
2007,C108009,0.1429054556810381,STAY,NO,0.0
3327,C113241,0.14224313000100178,STAY,NO,0.0
3105,C112383,0.14205498509986988,STAY,NO,0.0
2239,C108997,0.14200756946761411,STAY,NO,0.0
3043,C112127,0.14150438727849,STAY,NO,0.0
1974,C107887,0.14130777008194115,STAY,NO,0.0
3795,C115215,0.1406290837664648,STAY,NO,0.0
990,C103912,0.14034315970310052,STAY,NO,0.0
778,C103060,0.14020418667757292,STAY,NO,0.0
1432,C105720,0.14014645734739348,STAY,NO,0.0
3623,C114469,0.1394862905458217,STAY,NO,0.0
1951,C107785,0.13873551285699035,STAY,NO,0.0
3812,C115268,0.13858843562966322,STAY,NO,0.0
689,C102669,0.138486258679163,STAY,NO,0.0
256,C101007,0.13845225390264299,STAY,NO,0.0
2754,C111001,0.13824157158538747,STAY,NO,0.0
3062,C112197,0.1380116986280722,STAY,NO,0.0
3272,C113034,0.13791164067764972,STAY,NO,0.0
1275,C105062,0.13778447978642044,STAY,NO,0.0
1507,C106047,0.1372116094229615,STAY,NO,0.0
2406,C109649,0.13708912123867106,STAY,NO,0.0
928,C103676,0.1367981283397559,STAY,NO,0.0
50,C100170,0.13679719504413856,STAY,NO,0.0
3804,C115240,0.13669367448089412,STAY,NO,0.0
2924,C111673,0.13652151323947853,STAY,NO,0.0
529,C102075,0.13597964706933266,STAY,NO,0.0
2538,C110201,0.13586916383159497,STAY,NO,0.0
976,C103871,0.1354906188566887,STAY,NO,0.0
1126,C104469,0.13464243536990878,STAY,NO,0.0
1669,C106694,0.13436201240830606,STAY,NO,0.0
1788,C107125,0.13420386194183925,STAY,NO,0.0
937,C103712,0.13415671194604162,STAY,NO,0.0
2090,C108305,0.13411121560655442,STAY,NO,0.0
1269,C105046,0.13411085655234165,STAY,NO,0.0
2106,C108381,0.133774667876972,STAY,NO,0.0
77,C100294,0.1337461040179975,STAY,NO,0.0
900,C103573,0.13369991211685472,STAY,NO,0.0
3675,C114709,0.1334563199962266,STAY,NO,0.0
2584,C110400,0.1331155723802698,STAY,NO,0.0
1086,C104292,0.13296969762936206,STAY,NO,0.0
397,C101576,0.13283889104464516,STAY,NO,0.0
1580,C106333,0.13250090477880605,STAY,NO,0.0
1859,C107402,0.13226045886205567,STAY,NO,0.0
2482,C109950,0.13222168101241208,STAY,YES,6.3
3751,C115032,0.1321828197161648,STAY,NO,0.0
2428,C109721,0.13210894491042421,STAY,NO,0.0
1848,C107351,0.1317314939292259,STAY,NO,0.0
538,C102128,0.1314033161362405,STAY,NO,0.0
254,C100994,0.13134588742896097,STAY,NO,0.0
3266,C112991,0.13130422866953897,STAY,NO,0.0
1284,C105111,0.129954448199113,STAY,NO,0.0
1161,C104596,0.1297450929525234,STAY,NO,0.0
3466,C113817,0.12962826855811602,STAY,NO,0.0
2297,C109243,0.12949441009243598,STAY,NO,0.0
655,C102556,0.129249593930099,STAY,NO,0.0
3858,C115413,0.1292250768263805,STAY,NO,0.0
3666,C114669,0.1291722550841687,STAY,NO,0.0
674,C102618,0.1290875419406846,STAY,NO,0.0
1075,C104239,0.12903164274289142,STAY,NO,0.0
2556,C110260,0.12890361327237243,STAY,NO,0.0
894,C103543,0.12860554344512184,STAY,NO,0.0
1958,C107820,0.12822073488606722,STAY,NO,0.0
2650,C110635,0.12820035650547723,STAY,NO,0.0
303,C101196,0.12794039195231674,STAY,NO,0.0
1744,C106981,0.12781540082421144,STAY,NO,0.0
1613,C106471,0.12779765234150603,STAY,NO,0.0
3729,C114958,0.12779052085928075,STAY,NO,0.0
1565,C106270,0.1277772504988925,STAY,NO,0.0
1948,C107775,0.1269950073946767,STAY,NO,0.0
41,C100135,0.1262910636707432,STAY,NO,0.0
129,C100506,0.12599894511801868,STAY,NO,0.0
3693,C114770,0.12599802280157482,STAY,NO,0.0
3325,C113230,0.12582485599030746,STAY,NO,0.0
3328,C113255,0.12551817699809048,STAY,NO,0.0
408,C101611,0.12533013959068437,STAY,NO,0.0
165,C100634,0.12511982063720076,STAY,NO,0.0
459,C101805,0.12511470563779636,STAY,NO,0.0
328,C101309,0.12442688182152047,STAY,NO,0.0
3457,C113787,0.12406804358920102,STAY,NO,0.0
231,C100908,0.12351175469378156,STAY,NO,0.0
3581,C114278,0.12344402598761224,STAY,NO,0.0
739,C102908,0.12312432023494253,STAY,NO,0.0
1841,C107332,0.12301800547503791,STAY,NO,0.0
933,C103705,0.12271968800467817,STAY,NO,0.0
2087,C108290,0.12193072696309397,STAY,NO,0.0
3663,C114644,0.12134533057768937,STAY,NO,0.0
2154,C108609,0.12121881950176498,STAY,NO,0.0
2357,C109483,0.12046172312955972,STAY,NO,0.0
1341,C105344,0.12000020096892124,STAY,NO,0.0
100,C100376,0.11984070344086503,STAY,NO,0.0
1033,C104068,0.1197006289062942,STAY,NO,0.0
3781,C115172,0.11935700491194494,STAY,NO,0.0
1512,C106062,0.11919765698553651,STAY,NO,0.0
3393,C113544,0.11914287683003957,STAY,NO,0.0
3098,C112356,0.11890705622852409,STAY,NO,0.0
2489,C109979,0.1186719951794425,STAY,NO,0.0
3737,C114992,0.11864663753577166,STAY,NO,0.0
908,C103604,0.11859567480122674,STAY,NO,0.0
1477,C105884,0.11843521402222591,STAY,NO,0.0
1590,C106379,0.11826357732677809,STAY,NO,0.0
2098,C108331,0.11821861792973215,STAY,NO,0.0
2843,C111365,0.11805594612631617,STAY,NO,0.0
1374,C105473,0.11785464886348354,STAY,NO,0.0
3583,C114288,0.11739177148975312,STAY,NO,0.0
3220,C112828,0.11736324645443502,STAY,NO,0.0
3194,C112728,0.11717503487240732,STAY,NO,0.0
3037,C112108,0.11571923259707184,STAY,NO,0.0
479,C101887,0.11570103241278526,STAY,NO,0.0
3231,C112868,0.11556000223234043,STAY,NO,0.0
3370,C113438,0.115456367853494,STAY,NO,0.0
3307,C113173,0.11482978122335726,STAY,NO,0.0
1387,C105513,0.11404201900146241,STAY,NO,0.0
1572,C106309,0.11396061175726903,STAY,NO,0.0
3322,C113222,0.11395531530831458,STAY,NO,0.0
2660,C110670,0.11393005498211525,STAY,NO,0.0
1242,C104937,0.11386926117278759,STAY,NO,0.0
260,C101036,0.11374996213204122,STAY,NO,0.0
1985,C107920,0.11353791347234513,STAY,NO,0.0
2682,C110754,0.11350239583229237,STAY,NO,0.0
3810,C115264,0.11340006819072661,STAY,NO,0.0
3960,C115877,0.11327720154401401,STAY,NO,0.0
1824,C107274,0.11269367108418162,STAY,NO,0.0
160,C100617,0.11268862119411578,STAY,NO,0.0
3921,C115674,0.1123316594933579,STAY,NO,0.0
440,C101728,0.1122211951262484,STAY,NO,0.0
1144,C104526,0.11209585050466814,STAY,NO,0.0
84,C100311,0.11207738261347411,STAY,NO,0.0
832,C103278,0.11195211545732126,STAY,NO,0.0
93,C100339,0.11190005754351613,STAY,NO,0.0
3648,C114591,0.11095114442022797,STAY,NO,0.0
3855,C115401,0.11071748745228754,STAY,NO,0.0
898,C103560,0.11051257038581179,STAY,NO,0.0
2881,C111526,0.11037357792784314,STAY,NO,0.0
2271,C109120,0.11020807225243703,STAY,NO,0.0
1429,C105703,0.11009524026153517,STAY,NO,0.0
2578,C110370,0.10989690576950642,STAY,NO,0.0
3905,C115602,0.10977454222006694,STAY,NO,0.0
1124,C104462,0.10935121754050443,STAY,NO,0.0
3255,C112965,0.10934958580825006,STAY,NO,0.0
1170,C104628,0.10922957532577124,STAY,NO,0.0
1819,C107257,0.1090613286696197,STAY,NO,0.0
1542,C106168,0.10889168073630812,STAY,NO,0.0
803,C103131,0.10881258357611065,STAY,NO,0.0
1382,C105495,0.10842610986572307,STAY,NO,0.0
682,C102648,0.10828513116864957,STAY,NO,0.0
3899,C115586,0.10815954816982969,STAY,NO,0.0
1624,C106513,0.10789571541399148,STAY,NO,0.0
1391,C105528,0.10768999307321961,STAY,NO,0.0
2052,C108197,0.10720186225497377,STAY,NO,0.0
1769,C107069,0.10658447460734372,STAY,NO,0.0
2162,C108627,0.10620444624660709,STAY,NO,0.0
403,C101592,0.10583406035383885,STAY,NO,0.0
781,C103068,0.10575693690139995,STAY,NO,0.0
929,C103679,0.10571511508167496,STAY,NO,0.0
3813,C115270,0.10568311941128766,STAY,NO,0.0
3410,C113606,0.10540759189990825,STAY,NO,0.0
2832,C111321,0.10520543407406288,STAY,NO,0.0
478,C101885,0.10498491872361825,STAY,NO,0.0
1944,C107752,0.10495664267792693,STAY,NO,0.0
3275,C113047,0.10472516979285332,STAY,NO,0.0
2200,C108844,0.10429010827356769,STAY,NO,0.0
2663,C110677,0.10425401468622585,STAY,NO,0.0
1060,C104178,0.10414198925869038,STAY,NO,0.0
1750,C107002,0.1039067902763197,STAY,NO,0.0
3491,C113902,0.10340510315298397,STAY,NO,0.0
2973,C111871,0.10321004895906295,STAY,NO,0.0
2786,C111114,0.10311733850525565,STAY,NO,0.0
2018,C108062,0.10281249660087848,STAY,NO,0.0
1882,C107506,0.10218457825418743,STAY,NO,0.0
1688,C106763,0.10197916005379071,STAY,NO,0.0
8,C100033,0.10163060537207497,STAY,NO,0.0
2440,C109750,0.10162530044454443,STAY,NO,0.0
3652,C114614,0.10147369575297725,STAY,NO,0.0
1571,C106306,0.10140888001602827,STAY,NO,0.0
3323,C113227,0.10134726537718117,STAY,NO,0.0
2196,C108801,0.10131680582948714,STAY,NO,0.0
3442,C113735,0.10124364323552991,STAY,NO,0.0
638,C102466,0.1008886032975973,STAY,NO,0.0
3139,C112507,0.1006773129426384,STAY,NO,0.0
1695,C106800,0.10047053228460123,STAY,NO,0.0
2206,C108856,0.10044164306401106,STAY,NO,0.0
1759,C107033,0.10038333211508121,STAY,NO,0.0
3684,C114743,0.10031196760678358,STAY,NO,0.0
78,C100296,0.10029891461290305,STAY,NO,0.0
2337,C109405,0.1002649024035792,STAY,NO,0.0
1155,C104565,0.10012387752892357,STAY,NO,0.0
930,C103680,0.10002634526940955,STAY,NO,0.0
2950,C111796,0.10000527462050354,STAY,NO,0.0
1456,C105786,0.09978264297776142,STAY,NO,0.0
2147,C108582,0.09975715897815184,STAY,NO,0.0
416,C101635,0.09917988368457924,STAY,NO,0.0
1218,C104823,0.09893177859249325,STAY,NO,0.0
870,C103427,0.09862986380594431,STAY,NO,0.0
414,C101631,0.09858584191468667,STAY,NO,0.0
1042,C104110,0.09811851095623268,STAY,NO,0.0
1661,C106668,0.09805217824333565,STAY,NO,0.0
2769,C111050,0.0980437039947348,STAY,NO,0.0
2780,C111094,0.09777297492845677,STAY,NO,0.0
3806,C115245,0.09747153899386912,STAY,NO,0.0
101,C100392,0.09730556723762615,STAY,NO,0.0
2859,C111419,0.09618313504939521,STAY,NO,0.0
2125,C108476,0.09599495930331414,STAY,NO,0.0
315,C101256,0.09589896338710488,STAY,NO,0.0
672,C102610,0.0957337368215609,STAY,NO,0.0
2021,C108077,0.09560416326659436,STAY,NO,0.0
74,C100275,0.09546951227731217,STAY,NO,0.0
2511,C110065,0.09517967709512654,STAY,NO,0.0
623,C102419,0.09446415818056608,STAY,NO,0.0
3477,C113857,0.09321381811961624,STAY,NO,0.0
3481,C113868,0.09308682419442103,STAY,NO,0.0
816,C103195,0.09271860488174062,STAY,NO,0.0
1573,C106315,0.09255750260551314,STAY,NO,0.0
2806,C111180,0.09251067080335842,STAY,NO,0.0
2095,C108327,0.09247943556928387,STAY,NO,0.0
170,C100651,0.09247669111095881,STAY,NO,0.0
1210,C104790,0.09234275143178901,STAY,NO,0.0
1490,C105952,0.09206015397988694,STAY,NO,0.0
441,C101733,0.09199655046005471,STAY,NO,0.0
2954,C111806,0.0918035401667298,STAY,NO,0.0
2267,C109110,0.09173695902317029,STAY,NO,0.0
3805,C115244,0.09168823537629453,STAY,NO,0.0
1519,C106088,0.09150767849196594,STAY,NO,0.0
3468,C113822,0.09119566161166233,STAY,NO,0.0
1190,C104714,0.09118990614787616,STAY,NO,0.0
1632,C106562,0.09114862720031802,STAY,NO,0.0
1566,C106275,0.0905765330698459,STAY,NO,0.0
3143,C112522,0.09053063167578261,STAY,NO,0.0
3736,C114981,0.09048258557583717,STAY,NO,0.0
179,C100687,0.09046417724520645,STAY,NO,0.0
2521,C110119,0.09041919667364208,STAY,NO,0.0
1428,C105691,0.09015891597642728,STAY,NO,0.0
1471,C105852,0.09006262238705375,STAY,NO,0.0
2009,C108027,0.09004395140945716,STAY,NO,0.0
2122,C108452,0.08998477486352473,STAY,NO,0.0
2464,C109855,0.08993636755115716,STAY,NO,0.0
1383,C105496,0.08983351353030294,STAY,NO,0.0
1729,C106911,0.08982023172759697,STAY,NO,0.0
55,C100189,0.08957430316000546,STAY,NO,0.0
2905,C111600,0.08953607503190456,STAY,NO,0.0
2361,C109502,0.0892150508489751,STAY,NO,0.0
2306,C109279,0.08920045579844764,STAY,NO,0.0
2421,C109695,0.08885860487741261,STAY,NO,0.0
358,C101412,0.08884656357726758,STAY,NO,0.0
1448,C105764,0.08873680019693017,STAY,NO,0.0
3318,C113206,0.08872542053944504,STAY,NO,0.0
3937,C115758,0.08846892368533317,STAY,NO,0.0
2797,C111147,0.08822318085066248,STAY,NO,0.0
3192,C112716,0.08811988863680101,STAY,NO,0.0
3114,C112402,0.08745340732358392,STAY,NO,0.0
1686,C106753,0.08719859984961004,STAY,NO,0.0
895,C103546,0.08656945273016257,STAY,NO,0.0
1472,C105855,0.08574511052408317,STAY,NO,0.0
95,C100341,0.08566883686268137,STAY,NO,0.0
624,C102421,0.08562382091917134,STAY,NO,0.0
629,C102444,0.08554057761108486,STAY,NO,0.0
3109,C112393,0.08535166798376106,STAY,NO,0.0
945,C103749,0.08528309412446698,STAY,NO,0.0
1474,C105869,0.08520648691283249,STAY,NO,0.0
1485,C105935,0.08489624655724025,STAY,NO,0.0
649,C102522,0.08477605238199612,STAY,NO,0.0
797,C103117,0.0846392663489527,STAY,NO,0.0
2295,C109235,0.08437029651032298,STAY,NO,0.0
1149,C104545,0.08422778609211881,STAY,NO,0.0
1995,C107970,0.08416014515450562,STAY,NO,0.0
3383,C113488,0.08415500199706184,STAY,NO,0.0
2617,C110531,0.08410814022006301,STAY,NO,0.0
2637,C110596,0.0839271664045198,STAY,NO,0.0
3592,C114335,0.08389669716754952,STAY,NO,0.0
3434,C113692,0.0838342647660594,STAY,NO,0.0
3092,C112321,0.08380582759708072,STAY,NO,0.0
3784,C115175,0.08378072048112892,STAY,NO,0.0
2906,C111606,0.08365014544756282,STAY,NO,0.0
2602,C110459,0.08346754462795446,STAY,NO,0.0
2848,C111380,0.08335687285497588,STAY,NO,0.0
3881,C115505,0.08321354563286,STAY,NO,0.0
1109,C104421,0.08265562426435157,STAY,NO,0.0
3206,C112767,0.08264907848575638,STAY,NO,0.0
1129,C104478,0.08224434144976511,STAY,NO,0.0
1117,C104447,0.08221122730491828,STAY,NO,0.0
3002,C111940,0.08214711457642217,STAY,NO,0.0
2403,C109638,0.08202455040019899,STAY,NO,0.0
3110,C112394,0.08175927404210975,STAY,NO,0.0
434,C101712,0.08163640449790906,STAY,NO,0.0
3925,C115695,0.08137657654578546,STAY,NO,0.0
2822,C111273,0.08105119480407551,STAY,NO,0.0
1357,C105389,0.08101203992281077,STAY,NO,0.0
1795,C107159,0.08100241682843327,STAY,NO,0.0
3136,C112493,0.08062519256324839,STAY,NO,0.0
2981,C111882,0.08060842488470685,STAY,NO,0.0
3230,C112865,0.08059315045434699,STAY,NO,0.0
3470,C113831,0.08055334585563291,STAY,NO,0.0
3748,C115021,0.08054951105259676,STAY,NO,0.0
2783,C111099,0.0804958583649776,STAY,NO,0.0
1157,C104570,0.08044844525434248,STAY,NO,0.0
3563,C114198,0.08036394619973589,STAY,NO,0.0
3116,C112406,0.08033615557061863,STAY,NO,0.0
3359,C113393,0.08010850294080596,STAY,NO,0.0
1531,C106135,0.08007942612281232,STAY,NO,0.0
825,C103237,0.07980145136032549,STAY,NO,0.0
45,C100158,0.07935523242410719,STAY,YES,9.24
1224,C104866,0.07935115003051581,STAY,NO,0.0
2868,C111455,0.07926509473262609,STAY,NO,0.0
1256,C104998,0.07897820237271844,STAY,NO,0.0
1245,C104955,0.07886151362942202,STAY,NO,0.0
